,day,is_member,start_station_code,index,Code,name,latitude_x,longitude_x,year_x,trip_c,emplacement_pk_start,pk,FID,latitude_y,longitude_y,year_y,X_x,Y_x,cluster,X_y,Y_y,X_mean,Y_mean
749,202,,,361,,Beaucourt / de la Côte-Ste-Catherine,45.491513,-73.633649,2022,5175,5175.0,361.0,833,45.491513,-73.633649,2022,294354,5039070,247,294354.0,5039070.0,294354.0,5039070.0
750,198,3641.0,4605.0,6420,6420.0,Métro Snowdon (de Westbury / Queen-Mary),45.48538473242346,-73.62814217805862,2019,4605,,,369,45.48538473,-73.62814218,2019,294783,5038390,378,294783.0,5038390.0,294783.0,5038390.0
751,202,,,354,,Métro Snowdon (de Westbury / Queen-Mary),45.485385,-73.628142,2022,11190,11190.0,354.0,826,45.485385,-73.628142,2022,294783,5038390,378,294783.0,5038390.0,294783.0,5038390.0
752,199,6307.0,7306.0,6421,6421.0,Cartier / Rosemont,45.54124722370603,-73.59104454517365,2019,7306,,,370,45.54124722,-73.59104455,2019,297690,5044600,240,297690.0,5044600.0,297690.0,5044600.0
753,202,,,616,,Cartier / Rosemont,45.541247,-73.591044,2022,9028,9028.0,616.0,1042,45.541247,-73.591044,2022,297690,5044600,240,297690.0,5044600.0,297690.0,5044600.0
754,198,1824.0,2248.0,6422,6422.0,Fleury / Lajeunesse,45.55357892880519,-73.66208285093306,2019,2248,,,371,45.55357893,-73.66208285,2019,292145,5045980,83,292138.5,5045970.0,292138.5,5045970.0
755,201,,,1123,,Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534001,-73.6622545,2022,3600,3600.0,1123.0,1310,45.5534001,-73.6622545,2022,292132,5045960,83,292138.5,5045970.0,292138.5,5045970.0
756,199,2792.0,3343.0,6423,6423.0,Hôpital général juif (de la Côte Ste-Catherine / Légaré),45.496302,-73.629822,2019,3343,,,372,45.496302,-73.629822,2019,294654,5039610,74,294653.3333333333,5039606.666666667,294653.3333333333,5039606.666666667
757,141,,,369,,Hôpital général juif (de la Côte Ste-Catherine / Légaré),45.496302,-73.629822,2022,5146,5146.0,369.0,840,45.496302,-73.629822,2022,294654,5039610,74,294653.3333333333,5039606.666666667,294653.3333333333,5039606.666666667
758,46,,,1282,,Hôpital Général Juif (de la Côte-Ste-Catherine / Légaré),45.4962414,-73.6298387,2022,1105,1105.0,1282.0,1456,45.4962414,-73.6298387,2022,294652,5039600,74,294653.3333333333,5039606.666666667,294653.3333333333,5039606.666666667
759,198,5111.0,6389.0,6424,6424.0,Square Chaboillez (St-Jacques / de la Cathédrale),45.49656303562923,-73.56491714715958,2019,6389,,,373,45.49656304,-73.56491715,2019,299726,5039630,664,299726.0,5039630.0,299726.0,5039630.0
760,198,5462.0,7057.0,6425,6425.0,Métro de l'Église (Ross / de l'Église),45.462846046287325,-73.56592163443565,2019,7057,,,374,45.46284605,-73.56592163,2019,299645,5035880,248,299643.5,5035875.0,299643.5,5035875.0
761,202,,,13,,Métro de l'Église (Ross / de l'Église),45.462726,-73.565959,2022,11992,11992.0,13.0,621,45.462726,-73.565959,2022,299642,5035870,248,299643.5,5035875.0,299643.5,5035875.0
762,199,10184.0,11373.0,6426,6426.0,Métro Verdun (Willibrord / de Verdun),45.459487694540734,-73.57209205627441,2019,11373,,,375,45.45948769,-73.57209206,2019,299162,5035510,210,299162.0,5035510.0,299162.0,5035510.0
763,202,,,199,,Métro Verdun (Willibrord / de Verdun),45.459488,-73.572092,2022,14123,14123.0,199.0,695,45.459488,-73.572092,2022,299162,5035510,210,299162.0,5035510.0,299162.0,5035510.0
764,199,8780.0,10422.0,6427,6427.0,Métro Lasalle (de Rushbrooke / Caisse),45.47069642604657,-73.56542240828276,2019,10422,,,376,45.47069643,-73.56542241,2019,299685,5036750,244,299685.0,5036750.0,299685.0,5036750.0
765,202,,,206,,Métro Lasalle (de Rushbrooke / Caisse),45.470696,-73.565422,2022,12860,12860.0,206.0,702,45.470696,-73.565422,2022,299685,5036750,244,299685.0,5036750.0,299685.0,5036750.0
766,197,2248.0,2925.0,6428,6428.0,Berlioz / de l'Île des Soeurs,45.45998577640931,-73.54395568370819,2019,2925,,,377,45.45998578,-73.54395568,2019,301362,5035560,427,301362.0,5035560.0,301362.0,5035560.0
767,201,,,444,,Berlioz / de l'Île des Soeurs,45.459986,-73.543956,2022,4081,4081.0,444.0,904,45.459986,-73.543956,2022,301362,5035560,427,301362.0,5035560.0,301362.0,5035560.0
768,198,4641.0,5803.0,6429,6429.0,Place du Commerce,45.46714,-73.54259,2019,5803,,,378,45.46714,-73.54259,2019,301470,5036360,133,301470.0,5036360.0,301470.0,5036360.0
769,202,,,445,,Place du Commerce,45.46714,-73.54259,2022,8302,8302.0,445.0,905,45.46714,-73.54259,2022,301470,5036360,133,301470.0,5036360.0,301470.0,5036360.0
770,199,11405.0,13861.0,6432,6432.0,de Maisonneuve / Greene,45.48697062,-73.58929306,2019,13861,,,379,45.48697062,-73.58929306,2019,297820,5038560,183,297820.0,5038560.0,297820.0,5038560.0
771,202,,,636,,de Maisonneuve / Greene,45.486971,-73.589293,2022,16982,16982.0,636.0,1059,45.486971,-73.589293,2022,297820,5038560,183,297820.0,5038560.0,297820.0,5038560.0
772,199,4722.0,5482.0,6433,6433.0,Hillside / Ste-Catherine,45.48282602624293,-73.59084337949753,2019,5482,,,380,45.48282603,-73.59084338,2019,297698,5038100,511,297698.0,5038100.0,297698.0,5038100.0
773,202,,,637,,Hillside / Ste-Catherine,45.482826,-73.590843,2022,6900,6900.0,637.0,1060,45.482826,-73.590843,2022,297698,5038100,511,297698.0,5038100.0,297698.0,5038100.0
774,199,9401.0,11349.0,6434,6434.0,Victoria / de Maisonneuve,45.47742856483265,-73.60016942024231,2019,11349,,,381,45.47742856,-73.60016942,2019,296969,5037500,414,296969.0,5037500.0,296969.0,5037500.0
775,202,,,638,,Victoria / de Maisonneuve,45.477429,-73.600169,2022,12181,12181.0,638.0,1061,45.477429,-73.600169,2022,296969,5037500,414,296969.0,5037500.0,296969.0,5037500.0
776,199,5543.0,7047.0,6435,6435.0,Victoria Hall,45.48129146961133,-73.6003303527832,2019,7047,,,382,45.48129147,-73.60033035,2019,296957,5037930,161,296957.0,5037930.0,296957.0,5037930.0
777,202,,,639,,Victoria Hall,45.481291,-73.60033,2022,7876,7876.0,639.0,1062,45.481291,-73.60033,2022,296957,5037930,161,296957.0,5037930.0,296957.0,5037930.0
778,197,3182.0,4054.0,6436,6436.0,Argyle / Sherbrooke,45.48580087370364,-73.5957974300254,2019,4054,,,383,45.48580087,-73.59579743,2019,297312,5038440,179,297314.5,5038460.0,297314.5,5038460.0
779,201,,,776,,de la Côte St-Antoine / Argyle,45.486241,-73.5957277,2022,5526,5526.0,776.0,1130,45.486241,-73.5957277,2022,297317,5038480,179,297314.5,5038460.0,297314.5,5038460.0
780,192,5393.0,18712.0,6501,6501.0,Metro Jean-Drapeau (Chemin Macdonald),45.512800575819625,-73.5311159491539,2019,18712,,,384,45.51280058,-73.53111595,2019,302369,5041430,749,302369.0,5041430.0,302369.0,5041430.0
781,200,,,860,,Parc Jean-Drapeau (Chemin Macdonald),45.5128006,-73.5311159,2022,31167,31167.0,860.0,1153,45.5128006,-73.5311159,2022,302369,5041430,749,302369.0,5041430.0,302369.0,5041430.0
782,198,1649.0,4476.0,6502,6502.0,Casino de Montréal,45.5063732,-73.52457672,2019,4476,,,385,45.5063732,-73.52457672,2019,302880,5040720,382,302880.0,5040720.0,302880.0,5040720.0
783,199,,,525,,Casino de Montréal,45.506373,-73.524577,2022,5264,5264.0,525.0,967,45.506373,-73.524577,2022,302880,5040720,382,302880.0,5040720.0,302880.0,5040720.0
784,199,8846.0,10168.0,6503,6503.0,Métro Parc  (Ogilvy / Hutchison),45.53035130173597,-73.6243924498558,2019,10168,,,386,45.5303513,-73.62439245,2019,295084,5043390,259,295084.0,5043390.0,295084.0,5043390.0
785,202,,,771,,Métro Parc  (Hutchison / Ogilvy),45.5303513,-73.6243924,2022,15828,15828.0,771.0,1127,45.5303513,-73.6243924,2022,295084,5043390,259,295084.0,5043390.0,295084.0,5043390.0
786,190,1546.0,4190.0,6504,6504.0,La Ronde,45.52156536710626,-73.53533238172531,2019,4190,,,387,45.52156537,-73.53533238,2019,302040,5042410,194,302040.0,5042410.0,302040.0,5042410.0
787,188,,,628,,La Ronde,45.521565,-73.535332,2022,4414,4414.0,628.0,1052,45.521565,-73.535332,2022,302040,5042410,194,302040.0,5042410.0,302040.0,5042410.0
788,198,3288.0,3914.0,6700,6700.0,de la Salle / Ste-Catherine,45.54996328646854,-73.53443384170531,2019,3914,,,388,45.54996329,-73.53443384,2019,302111,5045560,14,302124.0,5045605.0,302124.0,5045605.0
789,202,,,1071,,Letourneux / Ste-Catherine,45.5507836,-73.5341,2022,8814,8814.0,1071.0,1277,45.5507836,-73.5341,2022,302137,5045650,14,302124.0,5045605.0,302124.0,5045605.0
790,199,8753.0,11151.0,6701,6701.0,Stanley / Sherbrooke,45.50104110864491,-73.57717752456664,2019,11151,,,389,45.50104111,-73.57717752,2019,298769,5040130,594,298769.0,5040130.0,298769.0,5040130.0
791,20,,,392,,Stanley / Sherbrooke,45.501041,-73.577178,2022,741,741.0,392.0,859,45.501041,-73.577178,2022,298769,5040130,594,298769.0,5040130.0,298769.0,5040130.0
792,186,2238.0,2706.0,6702,6702.0,Métro Assomption (Chauveau / de l'Assomption),45.569789,-73.548081,2019,2706,,,390,45.569789,-73.548081,2019,301047,5047770,393,301047.0,5047770.0,301047.0,5047770.0
793,202,,,162,,Métro Assomption (Chauveau / de l'Assomption),45.569789,-73.548081,2022,4912,4912.0,162.0,662,45.569789,-73.548081,2022,301047,5047770,393,301047.0,5047770.0,301047.0,5047770.0
794,196,5973.0,9819.0,6703,6703.0,Jardin Botanique (Pie-IX / Sherbrooke),45.55500446099039,-73.55535507202148,2019,9819,,,391,45.55500446,-73.55535507,2019,300478,5046120,177,300480.5,5046120.0,300480.5,5046120.0
795,201,,,600,,Jardin Botanique (Pie-IX / Sherbrooke),45.554947,-73.555295,2022,20621,20621.0,600.0,1031,45.554947,-73.555295,2022,300483,5046120,177,300480.5,5046120.0,300480.5,5046120.0
796,198,4265.0,4877.0,6704,6704.0,19e avenue / St-Zotique,45.561594,-73.585643,2019,4877,,,392,45.561594,-73.585643,2019,298114,5046860,772,298114.0,5046860.0,298114.0,5046860.0
797,202,,,635,,19e avenue / St-Zotique,45.561594,-73.585643,2022,8360,8360.0,635.0,1058,45.561594,-73.585643,2022,298114,5046860,772,298114.0,5046860.0,298114.0,5046860.0
798,198,2553.0,2917.0,6705,6705.0,5e avenue / Bannantyne,45.456365,-73.57614,2019,2917,,,393,45.456365,-73.57614,2019,298845,5035160,385,298845.0,5035160.0,298845.0,5035160.0
799,201,,,194,,5e avenue / Bannantyne,45.456365,-73.57614,2022,4969,4969.0,194.0,691,45.456365,-73.57614,2022,298845,5035160,385,298845.0,5035160.0,298845.0,5035160.0
800,199,3326.0,3791.0,6706,6706.0,Beatty / de Verdun,45.450729976972944,-73.5725748538971,2019,3791,,,394,45.45072998,-73.57257485,2019,299123,5034540,588,299123.0,5034540.0,299123.0,5034540.0
801,202,,,189,,Beatty / de Verdun,45.45073,-73.572575,2022,7280,7280.0,189.0,686,45.45073,-73.572575,2022,299123,5034540,588,299123.0,5034540.0,299123.0,5034540.0
802,199,4070.0,4658.0,6707,6707.0,Métro Jolicoeur (Drake / de Sève),45.45608545783109,-73.58193710446358,2019,4658,,,395,45.45608546,-73.5819371,2019,298392,5035130,150,298392.0,5035130.0,298392.0,5035130.0
803,201,,,778,,Métro Jolicoeur (de Sève / Drake),45.4560855,-73.5819371,2022,6079,6079.0,778.0,1131,45.4560855,-73.5819371,2022,298392,5035130,150,298392.0,5035130.0,298392.0,5035130.0
804,199,4033.0,4801.0,6709,6709.0,Le Caron / Marc-Sauvalle ,45.461685,-73.584039,2019,4801,,,396,45.461685,-73.584039,2019,298228,5035750,334,298228.0,5035750.0,298228.0,5035750.0
805,202,,,201,,Parc St-Paul (Le Caron / Marc-Sauvalle),45.461685,-73.584039,2022,8506,8506.0,201.0,697,45.461685,-73.584039,2022,298228,5035750,334,298228.0,5035750.0,298228.0,5035750.0
806,198,2176.0,2597.0,6710,6710.0,Chambord / Fleury,45.55982811984724,-73.65832507610321,2019,2597,,,397,45.55982812,-73.65832508,2019,292440,5046670,196,292440.0,5046670.0,292440.0,5046670.0
807,202,,,230,,Chambord / Fleury,45.559828,-73.658325,2022,4224,4224.0,230.0,720,45.559828,-73.658325,2022,292440,5046670,196,292440.0,5046670.0,292440.0,5046670.0
808,196,2986.0,3561.0,6711,6711.0,Alexandra / Waverly,45.531938,-73.617842,2019,3561,,,398,45.531938,-73.617842,2019,295596,5043560,37,295631.0,5043540.0,295631.0,5043540.0
809,201,,,888,,Mozart / Waverly,45.5315651,-73.6169464,2022,4948,4948.0,888.0,1165,45.5315651,-73.6169464,2022,295666,5043520,37,295631.0,5043540.0,295631.0,5043540.0
810,196,2166.0,3342.0,6712,6712.0,LaSalle / Crawford,45.43791380065227,-73.58274042606354,2019,3342,,,399,45.4379138,-73.58274043,2019,298327,5033110,145,298327.0,5033110.0,298327.0,5033110.0
811,201,,,186,,LaSalle / Crawford,45.437914,-73.58274,2022,4061,4061.0,186.0,683,45.437914,-73.58274,2022,298327,5033110,145,298327.0,5033110.0,298327.0,5033110.0
812,171,1964.0,2367.0,6713,6713.0,29e avenue / St-Zotique,45.56776565172907,-73.57968807220459,2019,2367,,,400,45.56776565,-73.57968807,2019,298580,5047540,480,298580.0,5047540.0,298580.0,5047540.0
813,202,,,561,,29e avenue / St-Zotique,45.567766,-73.579688,2022,5478,5478.0,561.0,996,45.567766,-73.579688,2022,298580,5047540,480,298580.0,5047540.0,298580.0,5047540.0
814,183,712.0,1531.0,6714,6714.0,LaSalle / 90e avenue,45.417147421132526,-73.64422470331192,2019,1531,,,401,45.41714742,-73.6442247,2019,293512,5030810,94,293509.0,5030820.0,293509.0,5030820.0
815,178,,,9,,LaSalle / 90e avenue,45.417294,-73.6443,2022,1394,1394.0,9.0,619,45.417294,-73.6443,2022,293506,5030830,94,293509.0,5030820.0,293509.0,5030820.0
816,192,2906.0,4143.0,6715,6715.0,Natatorium (LaSalle / Rolland),45.44454701497536,-73.57509076595306,2019,4143,,,402,45.44454702,-73.57509077,2019,298926,5033850,484,298926.0,5033850.0,298926.0,5033850.0
817,202,,,187,,Natatorium (LaSalle / Rolland),45.444547,-73.575091,2022,5897,5897.0,187.0,684,45.444547,-73.575091,2022,298926,5033850,484,298926.0,5033850.0,298926.0,5033850.0
818,196,1367.0,1656.0,6716,6716.0,Francis / Fleury,45.56387237463668,-73.6555677652359,2019,1656,,,403,45.56387237,-73.65556777,2019,292656,5047120,178,292656.0,5047120.0,292656.0,5047120.0
819,202,,,232,,Francis / Fleury,45.563872,-73.655568,2022,3777,3777.0,232.0,722,45.563872,-73.655568,2022,292656,5047120,178,292656.0,5047120.0,292656.0,5047120.0
820,197,1512.0,1884.0,6717,6717.0,de Kent / Victoria,45.49456403292622,-73.63870203495026,2019,1884,,,404,45.49456403,-73.63870204,2019,293959,5039410,296,293959.0,5039410.0,293959.0,5039410.0
821,153,,,1069,,Métro Plamondon (de Kent / Victoria),45.494564,-73.638702,2022,5162,5162.0,1069.0,1275,45.494564,-73.638702,2022,293959,5039410,296,293959.0,5039410.0,293959.0,5039410.0
822,195,3554.0,4262.0,6718,6718.0,Grand Boulevard / Sherbrooke,45.466569,-73.623295,2019,4262,,,405,45.466569,-73.623295,2019,295159,5036300,126,295159.0,5036300.0,295159.0,5036300.0
823,202,,,344,,Grand Boulevard / Sherbrooke,45.466569,-73.623295,2022,6772,6772.0,344.0,818,45.466569,-73.623295,2022,295159,5036300,126,295159.0,5036300.0,295159.0,5036300.0
824,199,2947.0,3715.0,6719,6719.0,Park Row O / Sherbrooke,45.46072936353252,-73.63407254219055,2019,3715,,,406,45.46072936,-73.63407254,2019,294315,5035650,578,294315.0,5035650.0,294315.0,5035650.0
825,202,,,342,,Park Row O / Sherbrooke,45.460729,-73.634073,2022,4988,4988.0,342.0,816,45.460729,-73.634073,2022,294315,5035650,578,294315.0,5035650.0,294315.0,5035650.0
