,day,is_member,start_station_code,index,Code,name,latitude,longitude,trip_per_day_2019
494,199,13291,14443,7028,7028.0,de Gaspé / St-Viateur,45.52774827884841,-73.59743893146515,72.57788944723617
495,198,7317,8170,7029,7029.0,Cartier / Masson,45.5380207402854,-73.58352363109587,41.26262626262626
496,199,7888,8971,7030,7030.0,de Bordeaux / Marie-Anne,45.53340912723174,-73.57065707445145,45.08040201005025
497,194,7062,8720,7031,7031.0,Berri / Rachel,45.52271891082773,-73.5772043466568,44.94845360824742
498,199,16053,18246,7032,7032.0,Drolet / Laurier,45.52625187609252,-73.58975838928018,91.68844221105527
499,199,10472,12375,7033,7033.0,Aylmer / Prince-Arthur,45.50856686947439,-73.57769787311554,62.185929648241206
500,199,3253,6032,7034,7034.0,Atwater / Greene,45.48049514330605,-73.57782661914825,30.311557788944725
501,199,6473,7298,7035,7035.0,Fullum / Gilford,45.53922374455291,-73.57383679656778,36.67336683417086
502,198,7029,8653,7036,7036.0,Labadie / du Parc,45.5198946757576,-73.59682738780975,43.7020202020202
503,199,7695,8773,7037,7037.0,Prince-Arthur / Ste-Famille,45.5116382139746,-73.57463479042053,44.085427135678394
504,199,9552,11820,7038,7038.0,Guilbault / Clark,45.514107949601446,-73.57523024082184,59.39698492462311
505,197,4424,5074,7039,7039.0,du Mont-Royal / Augustin-Frigon,45.543763151117474,-73.56772005558014,25.756345177664976
506,199,9100,10839,7040,7040.0,St-Urbain / Beaubien,45.52951033828327,-73.61067965626717,54.46733668341709
507,199,15487,18686,7041,7041.0,de Maisonneuve / Peel,45.50095054783712,-73.57457846403122,93.89949748743719
508,199,5868,6542,7042,7042.0,Alexandra / Jean-Talon,45.53233064590805,-73.62018674612045,32.87437185929648
509,197,3679,4126,7043,7043.0,Ernest-Gendreau / du Mont-Royal,45.549713734001415,-73.56384828686714,20.944162436548222
510,177,1408,1657,7044,7044.0,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),45.5793249650848,-73.5705041885376,9.361581920903955
511,199,8408,11469,7045,7045.0,Casgrain / Mozart,45.53472725603326,-73.6147928237915,57.63316582914573
512,199,14391,16557,7046,7046.0,de Maisonneuve / Mansfield (nord),45.50238607958335,-73.57333794236183,83.20100502512562
513,199,17799,21808,7047,7047.0,Ottawa / Peel,45.49390894768301,-73.55950713157654,109.58793969849246
514,198,2467,3740,7048,7048.0,Métro Angrignon (Lamont /  des Trinitaires),45.44704365278581,-73.6021783483011,18.88888888888889
515,156,1739,2126,7049,7049.0,William / Guy,45.48986545713166,-73.56473073363304,13.628205128205128
516,190,4360,5365,7050,7050.0,Ottawa / William,45.48972725318433,-73.56406286358833,28.236842105263158
517,199,1772,2124,7051,7051.0,Jogues / Allard,45.450020323797766,-73.60030621290207,10.673366834170855
518,199,6669,7535,7052,7052.0,Shearer / Centre,45.483005619293046,-73.56218665838242,37.8643216080402
519,199,5632,7463,7053,7053.0,Ropery / Augustin-Cantin,45.48091406771754,-73.56846034526825,37.50251256281407
520,199,6306,9616,7054,7054.0,de la Côte St-Paul / St-Ambroise,45.46766565386597,-73.59391784324544,48.321608040201006
521,199,2903,3728,7055,7055.0,Rose-de-Lima / Notre-Dame,45.47995026556018,-73.5805356502533,18.733668341708544
522,198,2240,2633,7056,7056.0,Bibliothèque de Verdun (Brown / Bannantyne),45.44826204820947,-73.57785612344742,13.297979797979798
523,198,5306,6422,7057,7057.0,2e avenue / Wellington,45.45789352611307,-73.56752824096475,32.43434343434343
524,199,5011,6161,7058,7058.0,Gordon / Wellington,45.46107799010839,-73.56730699539183,30.959798994974875
525,198,4073,4742,7059,7059.0,Argyle / de Verdun,45.45301583620112,-73.57191503047943,23.949494949494948
526,199,4471,5202,7060,7060.0,de l'Église / de Verdun,45.46300108733155,-73.57156895217486,26.14070351758794
527,198,4199,4760,7061,7061.0,Lajeunesse / de Castelnau,45.54039620809999,-73.61681789159775,24.04040404040404
528,198,6668,7673,7062,7062.0,William / Robert-Bourassa,45.49716534003792,-73.55933010578154,38.75252525252525
529,196,3495,4073,7063,7063.0,Drolet / Jarry,45.54195463236575,-73.62994194030762,20.78061224489796
530,198,3500,3838,7064,7064.0,Clark / de Liège,45.539983846015616,-73.6381347477436,19.383838383838384
531,199,5583,6402,7065,7065.0,de Lanaudière / Bélanger,45.54365085053057,-73.60565051436424,32.17085427135678
532,199,8155,11696,7066,7066.0,St-Urbain / de la Gauchetière,45.50707812811467,-73.56139540672302,58.77386934673367
533,183,7273,8787,7067,7067.0,City Councillors / du President-Kennedy,45.50625103256782,-73.57139065861702,48.01639344262295
534,199,9931,13405,7068,7068.0,Basin / Richmond,45.48753098712153,-73.56507003307343,67.36180904522612
535,198,9900,13688,7069,7069.0,Jeanne-Mance / René-Lévesque,45.5063713381299,-73.5642009973526,69.13131313131314
536,199,5825,6735,7070,7070.0,Bourgeoys / Favard,45.47993042065731,-73.55592101812363,33.84422110552764
537,199,7718,9362,7071,7071.0,St-Mathieu / Sherbrooke,45.49578910481176,-73.58259558677672,47.04522613065327
538,199,5831,7011,7072,7072.0,Beaudry / Sherbrooke,45.52303493310712,-73.56539458036421,35.231155778894475
539,199,7825,9305,7073,7073.0,Logan / de Champlain,45.5231943285584,-73.55584256350994,46.75879396984924
540,199,5281,6014,7074,7074.0,St-André / Robin,45.5181280865132,-73.56185138225555,30.22110552763819
541,188,1136,1307,7075,7075.0,CIUSSS (du Trianon / Pierre-de-Coubertin),45.58753125134183,-73.5319072008133,6.952127659574468
542,199,10099,11509,7076,7076.0,Tupper / du Fort,45.49122961531575,-73.58078241348267,57.834170854271356
543,196,5102,7160,7077,7077.0,Jean Langlois / Fullum,45.526499983000186,-73.54575277422555,36.53061224489796
544,199,3906,4476,7078,7078.0,Hochelaga / Chapleau,45.53445294687473,-73.55965197086334,22.492462311557787
545,188,4955,5781,7079,7079.0,Notre-Dame / Gauvin,45.50010529681542,-73.56019914150238,30.75
546,166,9654,11177,7080,7080.0,du President-Kennedy / Union,45.50501114975704,-73.57202768325806,67.33132530120481
547,166,7981,10238,7081,7081.0,St-Denis / de Maisonneuve,45.514384629068346,-73.56173202395439,61.674698795180724
548,199,10119,12296,7082,7082.0,Métro Lionel-Groulx (Atwater / Lionel-Groulx),45.4829412691004,-73.57974171638489,61.78894472361809
549,186,8141,9646,7083,7083.0,Parc de Bullion (de Bullion / Prince-Arthur),45.515604257816335,-73.57213497161865,51.86021505376344
550,172,9194,11843,7084,7084.0,McTavish / Sherbrooke,45.502812816508936,-73.57602417469025,68.8546511627907
551,32,24,51,7085,7085.0,de la Grande-Allée / Ste-Catherine,45.63137963655471,-73.50685738027096,1.59375
552,76,101,189,7086,7086.0,Parc de l'Hôtel-de-Ville (Dubé / Laurendeau),45.63065034476232,-73.49499464035034,2.486842105263158
553,122,178,268,7087,7087.0,St-Jean-Baptiste / René-Lévesque,45.64155705644063,-73.50037515163422,2.19672131147541
554,78,86,165,7088,7088.0,du Tricentenaire / de Montigny,45.65140583915357,-73.50041270256041,2.1153846153846154
555,41,28,88,7089,7089.0,du Tricentenaire / Prince-Albert,45.64954588445726,-73.49191546440125,2.1463414634146343
556,196,1687,2033,7090,7090.0,de St-Firmin / Fleury,45.57065664170425,-73.65184217691422,10.372448979591837
557,191,876,1179,7091,7091.0,Fleury / André-Jobin,45.57600034155425,-73.64676475524902,6.172774869109948
558,172,799,1010,7092,7092.0,Gare Bois-de-Boulogne,45.53972553109637,-73.67716491222382,5.872093023255814
559,170,346,622,7093,7093.0,Laforest / Dudemaine,45.539806548176045,-73.6872661113739,3.6588235294117646
560,147,208,488,7094,7094.0,Alfred Laliberté / de Poutrincourt,45.53308032414161,-73.6945965886116,3.3197278911564627
561,192,1847,2214,7095,7095.0,Chabanel / de l'Esplanade,45.54068551727877,-73.65337640047073,11.53125
562,198,3180,3986,7096,7096.0,Chabanel / du Parc,45.53830765459552,-73.6548838019371,20.13131313131313
563,189,1058,1293,7097,7097.0,Bélanger / des Galeries d'Anjou,45.59722114932571,-73.56279015541077,6.841269841269841
564,173,438,530,7098,7098.0,Parc d'Antioche,45.59535188887634,-73.55858981609344,3.0635838150289016
565,191,788,1089,7099,7099.0,Vezina / Victoria,45.49704689488635,-73.64321619272232,5.701570680628272
566,177,589,861,7100,7100.0,Métro Namur (des Jockeys / Décarie),45.49404432109336,-73.65449488162994,4.864406779661017
567,181,936,1117,7101,7101.0,Métro de la Savane (de Sorel / Bougainville),45.50045094800223,-73.66142839193344,6.171270718232044
568,197,2259,2805,7102,7102.0,Grand Boulevard / de Terrebonne,45.47054370043364,-73.63168001174927,14.238578680203046
569,181,1577,3611,7103,7103.0,St-Joseph / 8e avenue Lachine,45.43147138678842,-73.67120504379272,19.950276243093924
570,156,354,590,7104,7104.0,8e avenue / Notre-Dame Lachine,45.43498715540587,-73.67079868912697,3.782051282051282
571,179,750,1878,7105,7105.0,St-Joseph / 34e avenue Lachine,45.432839840726125,-73.69349151849747,10.491620111731844
572,153,329,638,7106,7106.0,Victoria / 18e avenue Lachine,45.43579350588776,-73.6801904439926,4.169934640522876
573,177,512,966,7107,7107.0,19e avenue / St-Joseph Lachine,45.43312379149661,-73.68140548467636,5.4576271186440675
574,193,1257,2647,7108,7108.0,Gagne / LaSalle,45.422451407155854,-73.601194024086,13.715025906735752
575,193,1334,1897,7109,7109.0,Cégep André-Laurendeau,45.43566446235294,-73.60565185546875,9.82901554404145
576,179,851,1907,7110,7110.0,LaSalle / 67e avenue,45.415348837097696,-73.62651407718658,10.653631284916202
577,184,598,964,7111,7111.0,Highlands / LaSalle,45.42612352042827,-73.65741580724716,5.239130434782608
578,195,1328,2024,7112,7112.0,Newman / Senkus,45.44404309237571,-73.61375212669373,10.37948717948718
579,199,8061,9061,7113,7113.0,Casgrain / Maguire,45.52593260934618,-73.59525293111801,45.53266331658291
580,193,10893,15266,7114,7114.0,Smith / Peel,45.492837758845226,-73.5564199090004,79.09844559585493
581,164,1690,1946,7115,7115.0,Métro Radisson (Sherbrooke / des Groseilliers),45.58917500418707,-73.53965610265732,11.865853658536585
582,176,1390,1780,7116,7116.0,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),45.5967964774917,-73.53517949581145,10.113636363636363
583,171,419,647,7117,7117.0,François-Boivin / Bélanger,45.59259615276133,-73.56617510318756,3.783625730994152
584,150,331,385,7118,7118.0,Tellier / des Futailles,45.58600999065885,-73.52183818817139,2.566666666666667
585,189,1103,1705,7119,7119.0,Notre-Dame / Liébert,45.59280261038491,-73.51046562194824,9.02116402116402
586,163,576,835,7120,7120.0,Notre-Dame / des Ormeaux,45.59920617334637,-73.5122399032116,5.122699386503068
587,174,645,830,7121,7121.0,de Bruxelles / Hochelaga,45.59264808020603,-73.52521777153015,4.7701149425287355
588,192,714,888,7122,7122.0,de Belleville / Fleury,45.58116002977833,-73.64124342799187,4.625
589,178,392,555,7123,7123.0,des Récollets / Martial,45.59089190991344,-73.64061713218689,3.1179775280898876
590,198,2745,3296,7124,7124.0,Dollard / Bernard,45.51678269880724,-73.61142262816429,16.646464646464647
591,196,3003,4659,7125,7125.0,Rosemont / Viau,45.56833021674857,-73.56666326522826,23.770408163265305
592,196,1048,1289,7126,7126.0,41e avenue / Rosemont,45.57178977666956,-73.56431499123573,6.576530612244898
593,199,4429,5127,7127,7127.0,Jeanne-Mance / Beaubien,45.527650097960205,-73.61229971051216,25.763819095477388
594,197,1887,2420,7128,7128.0,Métro Côte-Vertu (Gohier / Edouard-Laurin),45.512989627641865,-73.68249848484993,12.284263959390863
595,193,1242,1580,7129,7129.0,de l'Eglise / St-Germain,45.51255920872999,-73.67701068520546,8.186528497409327
596,194,1579,1846,7130,7130.0,Métro du Collège (Cartier / Décarie),45.50843904979172,-73.6729645729065,9.515463917525773
597,185,553,891,7131,7131.0,Bibliothèque du Boisé (Thimens / Todd),45.50463493033909,-73.70443224906921,4.816216216216216
598,174,429,641,7132,7132.0,Ste-Croix / Tassé,45.519492499678165,-73.6851042509079,3.6839080459770117
599,188,560,1087,7133,7133.0,Thimens / Alexis-Nihon,45.50897852206792,-73.69856357574463,5.781914893617022
600,191,544,858,7134,7134.0,Poirier / O'Brien,45.52246015438048,-73.69156435132027,4.492146596858639
601,181,389,719,7135,7135.0,Cavendish / Poirier,45.50622283591452,-73.71148109436035,3.972375690607735
602,180,891,996,7136,7136.0,Marcel-Laurin / Beaudet,45.50684315902468,-73.68175685405731,5.533333333333333
603,187,825,1137,7137,7137.0,de Lisieux / Jean-Talon,45.57934937043077,-73.58168095350266,6.080213903743315
604,182,519,773,7138,7138.0,Dumesnil / Bélanger,45.587777966914885,-73.56935352087021,4.247252747252747
605,160,2615,5967,7139,7139.0,Parc Plage,45.50282785563674,-73.52779269218445,37.29375
606,198,3320,3806,7140,7140.0,St-Jacques / des Seigneurs,45.48918571608228,-73.57190027832984,19.22222222222222
607,199,4263,5417,7141,7141.0,Turgeon / Notre-Dame,45.47888852807208,-73.58198940753937,27.22110552763819
608,178,1192,1627,7142,7142.0,Elgar / de l'Île-des-Sœurs,45.45682318753668,-73.546804189682,9.140449438202246
609,189,2891,3939,7143,7143.0,LaSalle / Godin,45.44693448484644,-73.57219934463501,20.841269841269842
610,199,6040,7384,7144,7144.0,Hickson / Wellington,45.46489251773306,-73.56699787080288,37.10552763819096
611,186,2242,2546,7145,7145.0,Argyle / Bannantyne,45.453318765468914,-73.5767751932144,13.688172043010752
612,164,2042,2373,7146,7146.0,Lusignan / St-Jacques,45.492222393331566,-73.56934815645218,14.46951219512195
613,198,5386,6330,7147,7147.0,Métro de Castelnau (de Castelnau / Clark),45.53473935096963,-73.62076878547667,31.96969696969697
614,189,1091,1596,7148,7148.0,Papineau / Émile-Journault,45.55988367688166,-73.63356828689575,8.444444444444445
615,198,1952,2349,7149,7149.0,16e avenue / Jean-Talon,45.56244008398078,-73.59533339738846,11.863636363636363
616,16,9,28,7150,7150.0,du Souvenir / Chomedey,45.55188644388879,-73.74444007873535,1.75
617,19,26,38,7151,7151.0,Métro Montmorency (de l'Avenir / Jacques-Tétreault),45.558108953383545,-73.71959745883942,2.0
618,16,11,39,7152,7152.0,Parc St-Claude (7e avenue / 8e rue),45.56266824826759,-73.6923623085022,2.4375
619,23,44,66,7153,7153.0,Métro Cartier (des Laurentides / Cartier),45.56002974868339,-73.68133574724197,2.869565217391304
620,193,14712,17198,10002,10002.0,Métro Charlevoix (Centre / Charlevoix),45.47822787309145,-73.56965124607086,89.10880829015544
